2026-08-30T23:28:41+00:00 BASELINE_OOS {'net': 47340.0, 'pf': 1.3077, 'dd': 1.8676, 'trades': 329}
2026-08-30T23:28:41+00:00 BASELINE_IS {'net': 417882.0, 'pf': 2.2542, 'dd': 3.7942, 'trades': 301}
2026-08-30T23:28:41+00:00 DRIVER_START proposals=4 already_done=0 terminals=2
2026-08-31T00:42:59+00:00 GATE_SKIP id=PP0077 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T00:42:59+00:00 RUN_START id=PP0082 window=IS terminal=PROD family=F02_be_r
2026-08-31T00:44:03+00:00 RUN_END id=PP0078 window=IS decision=IS_NOISE_BAND elapsed=299.626s
2026-08-31T00:44:03+00:00 GATE_SKIP id=PP0078 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T00:44:03+00:00 RUN_START id=PP0083 window=IS terminal=BT2 family=F02_be_r
2026-08-31T00:44:46+00:00 RUN_END id=PP0079 window=IS decision=IS_NOISE_BAND elapsed=295.124s
2026-08-31T00:44:46+00:00 GATE_SKIP id=PP0079 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T00:44:46+00:00 RUN_START id=PP0084 window=IS terminal=BT1 family=F02_be_r
2026-08-31T00:44:51+00:00 RUN_END id=PP0081 window=IS decision=IS_REJECT elapsed=260.043s
2026-08-31T00:44:51+00:00 GATE_SKIP id=PP0081 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:44:51+00:00 RUN_START id=PP0085 window=IS terminal=BT4 family=F02_be_r
2026-08-31T00:44:59+00:00 RUN_END id=PP0080 window=IS decision=IS_REJECT elapsed=299.917s
2026-08-31T00:44:59+00:00 GATE_SKIP id=PP0080 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:44:59+00:00 RUN_START id=PP0086 window=IS terminal=BT3 family=F02_be_r
2026-08-31T00:48:00+00:00 RUN_END id=PP0082 window=IS decision=IS_REJECT elapsed=301.26s
2026-08-31T00:48:00+00:00 GATE_SKIP id=PP0082 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:48:00+00:00 RUN_START id=PP0087 window=IS terminal=PROD family=F02_be_r
2026-08-31T00:48:17+00:00 RUN_END id=PP0084 window=IS decision=IS_REJECT elapsed=210.354s
2026-08-31T00:48:17+00:00 GATE_SKIP id=PP0084 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:48:17+00:00 RUN_START id=PP0088 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T00:48:46+00:00 RUN_END id=PP0085 window=IS decision=IS_REJECT elapsed=234.986s
2026-08-31T00:48:46+00:00 GATE_SKIP id=PP0085 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:48:46+00:00 RUN_START id=PP0089 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T00:48:58+00:00 RUN_END id=PP0083 window=IS decision=IS_REJECT elapsed=295.15s
2026-08-31T00:48:58+00:00 GATE_SKIP id=PP0083 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:48:58+00:00 RUN_START id=PP0090 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T00:50:04+00:00 RUN_END id=PP0086 window=IS decision=IS_NOISE_BAND elapsed=305.361s
2026-08-31T00:50:04+00:00 GATE_SKIP id=PP0086 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T00:50:04+00:00 RUN_START id=PP0091 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T00:51:42+00:00 RUN_END id=PP0088 window=IS decision=IS_REJECT elapsed=204.984s
2026-08-31T00:51:42+00:00 GATE_SKIP id=PP0088 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:51:42+00:00 RUN_START id=PP0092 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T00:52:26+00:00 RUN_END id=PP0089 window=IS decision=IS_REJECT elapsed=220.007s
2026-08-31T00:52:26+00:00 GATE_SKIP id=PP0089 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:52:26+00:00 RUN_START id=PP0093 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T00:53:06+00:00 RUN_END id=PP0087 window=IS decision=IS_REJECT elapsed=305.979s
2026-08-31T00:53:06+00:00 GATE_SKIP id=PP0087 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:53:06+00:00 RUN_START id=PP0094 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T00:53:28+00:00 RUN_END id=PP0090 window=IS decision=IS_REJECT elapsed=269.412s
2026-08-31T00:53:28+00:00 GATE_SKIP id=PP0090 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:53:28+00:00 RUN_START id=PP0095 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T00:54:50+00:00 RUN_END id=PP0091 window=IS decision=IS_REJECT elapsed=285.518s
2026-08-31T00:54:50+00:00 GATE_SKIP id=PP0091 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:54:50+00:00 RUN_START id=PP0096 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T00:55:47+00:00 RUN_END id=PP0092 window=IS decision=IS_REJECT elapsed=245.276s
2026-08-31T00:55:47+00:00 GATE_SKIP id=PP0092 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:55:47+00:00 RUN_START id=PP0097 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T00:56:16+00:00 RUN_END id=PP0093 window=IS decision=IS_REJECT elapsed=230.278s
2026-08-31T00:56:16+00:00 GATE_SKIP id=PP0093 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:56:16+00:00 RUN_START id=PP0098 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T00:57:37+00:00 RUN_END id=PP0094 window=IS decision=IS_REJECT elapsed=270.819s
2026-08-31T00:57:37+00:00 GATE_SKIP id=PP0094 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:57:37+00:00 RUN_START id=PP0099 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T00:58:03+00:00 RUN_END id=PP0095 window=IS decision=IS_REJECT elapsed=275.431s
2026-08-31T00:58:03+00:00 GATE_SKIP id=PP0095 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:58:03+00:00 RUN_START id=PP0100 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T00:59:30+00:00 RUN_END id=PP0096 window=IS decision=IS_REJECT elapsed=280.729s
2026-08-31T00:59:30+00:00 GATE_SKIP id=PP0096 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:59:30+00:00 RUN_START id=PP0101 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T00:59:57+00:00 RUN_END id=PP0097 window=IS decision=IS_REJECT elapsed=250.202s
2026-08-31T00:59:57+00:00 GATE_SKIP id=PP0097 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T00:59:57+00:00 RUN_START id=PP0102 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T01:00:11+00:00 RUN_END id=PP0098 window=IS decision=IS_REJECT elapsed=235.15s
2026-08-31T01:00:11+00:00 GATE_SKIP id=PP0098 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:00:11+00:00 RUN_START id=PP0103 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T01:01:48+00:00 RUN_END id=PP0099 window=IS decision=IS_REJECT elapsed=250.843s
2026-08-31T01:01:48+00:00 GATE_SKIP id=PP0099 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:01:48+00:00 RUN_START id=PP0104 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T01:02:33+00:00 RUN_END id=PP0100 window=IS decision=IS_REJECT elapsed=270.161s
2026-08-31T01:02:33+00:00 GATE_SKIP id=PP0100 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:02:33+00:00 RUN_START id=PP0105 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T01:04:16+00:00 RUN_END id=PP0101 window=IS decision=IS_REJECT elapsed=285.327s
2026-08-31T01:04:16+00:00 GATE_SKIP id=PP0101 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:04:16+00:00 RUN_START id=PP0106 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T01:04:37+00:00 RUN_END id=PP0103 window=IS decision=IS_REJECT elapsed=265.065s
2026-08-31T01:04:37+00:00 GATE_SKIP id=PP0103 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:04:37+00:00 RUN_START id=PP0107 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T01:04:37+00:00 RUN_END id=PP0102 window=IS decision=IS_REJECT elapsed=280.373s
2026-08-31T01:04:37+00:00 GATE_SKIP id=PP0102 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:04:37+00:00 RUN_START id=PP0108 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T01:06:55+00:00 RUN_END id=PP0104 window=IS decision=IS_REJECT elapsed=306.69s
2026-08-31T01:06:55+00:00 GATE_SKIP id=PP0104 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:06:55+00:00 RUN_START id=PP0109 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T01:07:24+00:00 RUN_END id=PP0105 window=IS decision=IS_NOISE_BAND elapsed=290.976s
2026-08-31T01:07:24+00:00 GATE_SKIP id=PP0105 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:07:24+00:00 RUN_START id=PP0110 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T01:08:22+00:00 RUN_END id=PP0107 window=IS decision=IS_NOISE_BAND elapsed=225.698s
2026-08-31T01:08:22+00:00 GATE_SKIP id=PP0107 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:08:22+00:00 RUN_START id=PP0111 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T01:08:37+00:00 RUN_END id=PP0108 window=IS decision=IS_REJECT elapsed=239.811s
2026-08-31T01:08:37+00:00 GATE_SKIP id=PP0108 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:08:37+00:00 RUN_START id=PP0112 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T01:08:47+00:00 RUN_END id=PP0106 window=IS decision=IS_NOISE_BAND elapsed=271.016s
2026-08-31T01:08:47+00:00 GATE_SKIP id=PP0106 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:08:47+00:00 RUN_START id=PP0113 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T01:11:57+00:00 RUN_END id=PP0112 window=IS decision=IS_NOISE_BAND elapsed=199.718s
2026-08-31T01:11:57+00:00 GATE_SKIP id=PP0112 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:11:57+00:00 RUN_START id=PP0114 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T01:12:01+00:00 RUN_END id=PP0109 window=IS decision=IS_REJECT elapsed=306.497s
2026-08-31T01:12:01+00:00 GATE_SKIP id=PP0109 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:12:01+00:00 RUN_START id=PP0115 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T01:12:25+00:00 RUN_END id=PP0110 window=IS decision=IS_NOISE_BAND elapsed=300.84s
2026-08-31T01:12:25+00:00 GATE_SKIP id=PP0110 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:12:25+00:00 RUN_START id=PP0116 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T01:13:08+00:00 RUN_END id=PP0111 window=IS decision=IS_NOISE_BAND elapsed=285.625s
2026-08-31T01:13:08+00:00 GATE_SKIP id=PP0111 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:13:08+00:00 RUN_START id=PP0117 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T01:13:17+00:00 RUN_END id=PP0113 window=IS decision=IS_NOISE_BAND elapsed=269.952s
2026-08-31T01:13:17+00:00 GATE_SKIP id=PP0113 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:13:17+00:00 RUN_START id=PP0118 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T01:15:18+00:00 RUN_END id=PP0114 window=IS decision=IS_NOISE_BAND elapsed=200.935s
2026-08-31T01:15:18+00:00 GATE_SKIP id=PP0114 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:15:18+00:00 RUN_START id=PP0119 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T01:16:22+00:00 RUN_END id=PP0115 window=IS decision=IS_NOISE_BAND elapsed=260.854s
2026-08-31T01:16:22+00:00 GATE_SKIP id=PP0115 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:16:22+00:00 RUN_START id=PP0120 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T01:17:32+00:00 RUN_END id=PP0116 window=IS decision=IS_NOISE_BAND elapsed=306.282s
2026-08-31T01:17:32+00:00 GATE_SKIP id=PP0116 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:17:32+00:00 RUN_START id=PP0121 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T01:17:38+00:00 RUN_END id=PP0117 window=IS decision=IS_NOISE_BAND elapsed=270.465s
2026-08-31T01:17:38+00:00 GATE_SKIP id=PP0117 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:17:38+00:00 RUN_START id=PP0122 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T01:18:17+00:00 RUN_END id=PP0118 window=IS decision=IS_REJECT elapsed=300.369s
2026-08-31T01:18:17+00:00 GATE_SKIP id=PP0118 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:18:17+00:00 RUN_START id=PP0123 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T01:19:29+00:00 RUN_END id=PP0119 window=IS decision=IS_REJECT elapsed=250.821s
2026-08-31T01:19:29+00:00 GATE_SKIP id=PP0119 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:19:29+00:00 RUN_START id=PP0124 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T01:21:23+00:00 RUN_END id=PP0120 window=IS decision=IS_REJECT elapsed=301.19s
2026-08-31T01:21:23+00:00 GATE_SKIP id=PP0120 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:21:23+00:00 RUN_START id=PP0125 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T01:21:32+00:00 RUN_END id=PP0121 window=IS decision=IS_REJECT elapsed=240.268s
2026-08-31T01:21:32+00:00 GATE_SKIP id=PP0121 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:21:32+00:00 RUN_START id=PP0126 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T01:22:54+00:00 RUN_END id=PP0122 window=IS decision=IS_REJECT elapsed=315.836s
2026-08-31T01:22:54+00:00 GATE_SKIP id=PP0122 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:22:54+00:00 RUN_START id=PP0127 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T01:23:23+00:00 RUN_END id=PP0123 window=IS decision=IS_REJECT elapsed=306.31s
2026-08-31T01:23:23+00:00 GATE_SKIP id=PP0123 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:23:23+00:00 RUN_START id=PP0128 window=IS terminal=BT3 family=F03_trail_atr
2026-08-31T01:23:40+00:00 RUN_END id=PP0124 window=IS decision=IS_REJECT elapsed=251.53s
2026-08-31T01:23:40+00:00 GATE_SKIP id=PP0124 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:23:40+00:00 RUN_START id=PP0129 window=IS terminal=BT1 family=F03_trail_atr
2026-08-31T01:25:10+00:00 RUN_END id=PP0125 window=IS decision=IS_REJECT elapsed=226.454s
2026-08-31T01:25:10+00:00 GATE_SKIP id=PP0125 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:25:10+00:00 RUN_START id=PP0130 window=IS terminal=PROD family=F03_trail_atr
2026-08-31T01:26:37+00:00 RUN_END id=PP0126 window=IS decision=IS_REJECT elapsed=305.167s
2026-08-31T01:26:37+00:00 GATE_SKIP id=PP0126 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:26:37+00:00 RUN_START id=PP0131 window=IS terminal=BT2 family=F03_trail_atr
2026-08-31T01:27:40+00:00 RUN_END id=PP0127 window=IS decision=IS_REJECT elapsed=285.749s
2026-08-31T01:27:40+00:00 GATE_SKIP id=PP0127 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:27:40+00:00 RUN_START id=PP0132 window=IS terminal=BT4 family=F03_trail_atr
2026-08-31T01:28:29+00:00 RUN_END id=PP0128 window=IS decision=IS_REJECT elapsed=305.577s
2026-08-31T01:28:29+00:00 GATE_SKIP id=PP0128 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:28:29+00:00 RUN_START id=PP0133 window=IS terminal=BT3 family=F04_trail_peak
2026-08-31T01:28:51+00:00 RUN_END id=PP0129 window=IS decision=IS_REJECT elapsed=310.18s
2026-08-31T01:28:51+00:00 GATE_SKIP id=PP0129 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:28:51+00:00 RUN_START id=PP0134 window=IS terminal=BT1 family=F04_trail_peak
2026-08-31T01:29:21+00:00 RUN_END id=PP0130 window=IS decision=IS_REJECT elapsed=250.903s
2026-08-31T01:29:21+00:00 GATE_SKIP id=PP0130 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:29:21+00:00 RUN_START id=PP0135 window=IS terminal=PROD family=F04_trail_peak
2026-08-31T01:30:42+00:00 RUN_END id=PP0131 window=IS decision=IS_REJECT elapsed=245.168s
2026-08-31T01:30:42+00:00 GATE_SKIP id=PP0131 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:30:42+00:00 RUN_START id=PP0136 window=IS terminal=BT2 family=F04_trail_peak
2026-08-31T01:32:15+00:00 RUN_END id=PP0132 window=IS decision=IS_REJECT elapsed=275.41s
2026-08-31T01:32:15+00:00 GATE_SKIP id=PP0132 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:32:15+00:00 RUN_START id=PP0137 window=IS terminal=BT4 family=F04_trail_peak
2026-08-31T01:33:09+00:00 RUN_END id=PP0133 window=IS decision=IS_REJECT elapsed=280.262s
2026-08-31T01:33:09+00:00 GATE_SKIP id=PP0133 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:33:09+00:00 RUN_START id=PP0138 window=IS terminal=BT3 family=F04_trail_peak
2026-08-31T01:33:46+00:00 RUN_END id=PP0134 window=IS decision=IS_REJECT elapsed=295.127s
2026-08-31T01:33:46+00:00 GATE_SKIP id=PP0134 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:33:46+00:00 RUN_START id=PP0139 window=IS terminal=BT1 family=F04_trail_peak
2026-08-31T01:34:22+00:00 RUN_END id=PP0135 window=IS decision=IS_REJECT elapsed=300.88s
2026-08-31T01:34:22+00:00 GATE_SKIP id=PP0135 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:34:22+00:00 RUN_START id=PP0140 window=IS terminal=PROD family=F04_trail_peak
2026-08-31T01:35:33+00:00 RUN_END id=PP0136 window=IS decision=IS_REJECT elapsed=290.591s
2026-08-31T01:35:33+00:00 GATE_SKIP id=PP0136 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:35:33+00:00 RUN_START id=PP0141 window=IS terminal=BT2 family=F04_trail_peak
2026-08-31T01:36:16+00:00 RUN_END id=PP0137 window=IS decision=IS_REJECT elapsed=240.423s
2026-08-31T01:36:16+00:00 GATE_SKIP id=PP0137 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:36:16+00:00 RUN_START id=PP0142 window=IS terminal=BT4 family=F04_trail_peak
2026-08-31T01:37:35+00:00 RUN_END id=PP0138 window=IS decision=IS_REJECT elapsed=265.804s
2026-08-31T01:37:35+00:00 GATE_SKIP id=PP0138 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:37:35+00:00 RUN_START id=PP0143 window=IS terminal=BT3 family=F04_trail_peak
2026-08-31T01:38:41+00:00 RUN_END id=PP0139 window=IS decision=IS_REJECT elapsed=295.516s
2026-08-31T01:38:41+00:00 GATE_SKIP id=PP0139 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:38:41+00:00 RUN_START id=PP0144 window=IS terminal=BT1 family=F04_trail_peak
2026-08-31T01:39:32+00:00 RUN_END id=PP0140 window=IS decision=IS_REJECT elapsed=310.829s
2026-08-31T01:39:32+00:00 GATE_SKIP id=PP0140 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:39:32+00:00 RUN_START id=PP0145 window=IS terminal=PROD family=F04_trail_peak
2026-08-31T01:39:58+00:00 RUN_END id=PP0141 window=IS decision=IS_REJECT elapsed=265.341s
2026-08-31T01:39:58+00:00 GATE_SKIP id=PP0141 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:39:58+00:00 RUN_START id=PP0146 window=IS terminal=BT2 family=F04_trail_peak
2026-08-31T01:40:26+00:00 RUN_END id=PP0142 window=IS decision=IS_REJECT elapsed=250.254s
2026-08-31T01:40:26+00:00 GATE_SKIP id=PP0142 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:40:26+00:00 RUN_START id=PP0147 window=IS terminal=BT4 family=F04_trail_peak
2026-08-31T01:41:56+00:00 RUN_END id=PP0143 window=IS decision=IS_REJECT elapsed=260.795s
2026-08-31T01:41:56+00:00 GATE_SKIP id=PP0143 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:41:56+00:00 RUN_START id=PP0148 window=IS terminal=BT3 family=F04_trail_peak
2026-08-31T01:43:17+00:00 RUN_END id=PP0144 window=IS decision=IS_REJECT elapsed=275.44s
2026-08-31T01:43:17+00:00 GATE_SKIP id=PP0144 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:43:17+00:00 RUN_START id=PP0149 window=IS terminal=BT1 family=F04_trail_peak
2026-08-31T01:44:48+00:00 RUN_END id=PP0145 window=IS decision=IS_REJECT elapsed=315.939s
2026-08-31T01:44:48+00:00 GATE_SKIP id=PP0145 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:44:48+00:00 RUN_START id=PP0150 window=IS terminal=PROD family=F04_trail_peak
2026-08-31T01:45:09+00:00 RUN_END id=PP0146 window=IS decision=IS_REJECT elapsed=310.54s
2026-08-31T01:45:09+00:00 GATE_SKIP id=PP0146 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:45:09+00:00 RUN_START id=PP0151 window=IS terminal=BT2 family=F04_trail_peak
2026-08-31T01:45:26+00:00 RUN_END id=PP0147 window=IS decision=IS_REJECT elapsed=300.304s
2026-08-31T01:45:26+00:00 GATE_SKIP id=PP0147 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:45:26+00:00 RUN_START id=PP0152 window=IS terminal=BT4 family=F04_trail_peak
2026-08-31T01:46:42+00:00 RUN_END id=PP0148 window=IS decision=IS_NOISE_BAND elapsed=285.671s
2026-08-31T01:46:42+00:00 GATE_SKIP id=PP0148 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:46:42+00:00 RUN_START id=PP0153 window=IS terminal=BT3 family=F04_trail_peak
2026-08-31T01:47:47+00:00 RUN_END id=PP0149 window=IS decision=IS_REJECT elapsed=270.406s
2026-08-31T01:47:47+00:00 GATE_SKIP id=PP0149 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:47:47+00:00 RUN_START id=PP0154 window=IS terminal=BT1 family=F04_trail_peak
2026-08-31T01:49:29+00:00 RUN_END id=PP0150 window=IS decision=IS_REJECT elapsed=280.582s
2026-08-31T01:49:29+00:00 GATE_SKIP id=PP0150 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:49:29+00:00 RUN_START id=PP0155 window=IS terminal=PROD family=F04_trail_peak
2026-08-31T01:50:09+00:00 RUN_END id=PP0151 window=IS decision=IS_REJECT elapsed=300.161s
2026-08-31T01:50:09+00:00 GATE_SKIP id=PP0151 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-08-31T01:50:09+00:00 RUN_START id=PP0156 window=IS terminal=BT2 family=F04_trail_peak
2026-08-31T01:50:17+00:00 RUN_END id=PP0152 window=IS decision=IS_NOISE_BAND elapsed=290.828s
2026-08-31T01:50:17+00:00 GATE_SKIP id=PP0152 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:50:17+00:00 RUN_START id=PP0157 window=IS terminal=BT4 family=F04_trail_peak
2026-08-31T01:50:42+00:00 RUN_END id=PP0153 window=IS decision=IS_NOISE_BAND elapsed=240.633s
2026-08-31T01:50:42+00:00 GATE_SKIP id=PP0153 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:50:42+00:00 RUN_START id=PP0158 window=IS terminal=BT3 family=F04_trail_peak
2026-08-31T01:52:32+00:00 RUN_END id=PP0154 window=IS decision=IS_NOISE_BAND elapsed=285.31s
2026-08-31T01:52:32+00:00 GATE_SKIP id=PP0154 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:52:32+00:00 RUN_START id=PP0159 window=IS terminal=BT1 family=F04_trail_peak
2026-08-31T01:54:34+00:00 RUN_END id=PP0156 window=IS decision=IS_NOISE_BAND elapsed=264.848s
2026-08-31T01:54:34+00:00 GATE_SKIP id=PP0156 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:54:34+00:00 RUN_START id=PP0160 window=IS terminal=BT2 family=F04_trail_peak
2026-08-31T01:54:40+00:00 RUN_END id=PP0155 window=IS decision=IS_NOISE_BAND elapsed=310.644s
2026-08-31T01:54:40+00:00 GATE_SKIP id=PP0155 window=OOS reason=IS_NOT_SURVIVOR decision=IS_NOISE_BAND
2026-08-31T01:54:40+00:00 RUN_START id=PP0161 window=IS terminal=PROD family=F04_trail_peak
2026-08-31T01:55:23+00:00 RUN_END id=PP0158 window=IS decision=IS_REJECT elapsed=280.504s
2026-08-31T01:55:23+00:00 GATE_SKIP id=PP0158 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
