position_id,time,magic,symbol,overlap,concentration,profit
3618,1618999200,20261002,GOLD,1.0,2.0,290.0
3619,1619002800,20261000,USDJPY,1.0,2.0,-286.0
3620,1619002800,20261001,GBPJPY,3.0,3.0,-3162.0
3625,1619086500,20261000,USDJPY,0.0,1.0,-297.0
3626,1619087400,20261001,GBPJPY,0.0,1.0,691.0
3627,1619092800,20260610,USDJPY,2.0,2.0,-591.0
3630,1619172900,20261001,GBPJPY,0.0,1.0,-526.0
3633,1619604000,20261000,USDJPY,1.0,2.0,-386.0
3634,1619611200,20260610,USDJPY,0.0,1.0,-517.0
3635,1619613000,20261002,GOLD,0.0,1.0,-1152.0
3638,1619687700,20261001,GBPJPY,0.0,1.0,149.0
3639,1619688600,20261000,USDJPY,1.0,2.0,130.0
3640,1619689500,20261002,GOLD,0.0,1.0,3433.0
3644,1619776800,20261001,GBPJPY,0.0,1.0,636.0
3646,1619812800,20260610,USDJPY,0.0,1.0,-486.0
3647,1619812800,20260774,GBPUSD,2.0,2.0,-67.0
3650,1620014400,20260774,GBPUSD,0.0,1.0,1174.0
3651,1620034200,20261002,GOLD,0.0,1.0,1811.0
3652,1620036900,20261001,GBPJPY,3.0,3.0,156.0
3653,1620054000,20260605,EURUSD,0.0,1.0,-272.0
3656,1620064800,20260605,EURUSD,0.0,1.0,-179.0
3658,1620068400,20260605,EURUSD,0.0,1.0,-262.0
3660,1620123300,20261000,USDJPY,3.0,3.0,-142.0
3661,1620134100,20261002,GOLD,2.0,3.0,-1185.0
3664,1620208800,20261001,GBPJPY,3.0,3.0,-275.0
3666,1620294300,20261002,GOLD,0.0,0.0,2054.0
3668,1620345900,20260724,BTCUSD,0.0,0.0,-17927.0
3669,1620381600,20261001,GBPJPY,3.0,3.0,-477.0
3671,1620396000,20260605,EURUSD,1.0,2.0,1134.0
3675,1620641700,20261000,USDJPY,1.0,2.0,-193.0
3676,1620657900,20261002,GOLD,1.0,2.0,-380.0
3680,1620729900,20261001,GBPJPY,1.0,2.0,-394.0
3682,1620770400,20260605,EURUSD,1.0,2.0,-281.0
3684,1620842400,20260605,EURUSD,0.0,1.0,-58.0
3685,1620849600,20260610,USDJPY,1.0,2.0,-490.0
3687,1620856800,20260605,EURUSD,0.0,1.0,-300.0
3688,1620898200,20261001,GBPJPY,0.0,1.0,1596.0
3690,1620910800,20261002,GOLD,0.0,1.0,-2545.0
3693,1620990900,20261000,USDJPY,0.0,1.0,-36.0
3695,1621238400,20260640,GOLD,0.0,1.0,3426.0
3697,1621420200,20261001,GBPJPY,1.0,2.0,-389.0
3700,1621454400,20260640,GOLD,1.0,2.0,-4047.0
3701,1621469100,20260720,BTCUSD,2.0,3.0,-1088.0
3702,1621505700,20261000,USDJPY,3.0,4.0,202.0
3703,1621510200,20261001,GBPJPY,0.0,1.0,-312.0
3707,1621593900,20261001,GBPJPY,0.0,1.0,-366.0
3708,1621595700,20261000,USDJPY,2.0,3.0,-257.0
3711,1621847700,20261001,GBPJPY,0.0,1.0,-127.0
3713,1621935000,20261001,GBPJPY,1.0,2.0,-457.0
3714,1621938600,20261000,USDJPY,2.0,3.0,-570.0
3717,1622026800,20261002,GOLD,2.0,3.0,-779.0
3719,1622115000,20261001,GBPJPY,1.0,2.0,4662.0
3721,1622203200,20260610,USDJPY,1.0,2.0,-499.0
3722,1622221200,20260605,EURUSD,0.0,1.0,-275.0
3724,1622456100,20261001,GBPJPY,0.0,1.0,-12.0
3726,1622491200,20260605,EURUSD,2.0,3.0,-291.0
3728,1622505600,20260627,GBPJPY,1.0,2.0,-1920.0
3729,1622547000,20261001,GBPJPY,0.0,1.0,3414.0
3732,1622625300,20261001,GBPJPY,1.0,2.0,-99.0
3734,1622631600,20260605,EURUSD,0.0,1.0,-151.0
3735,1622633400,20261000,USDJPY,2.0,3.0,-241.0
3737,1622660400,20260605,EURUSD,1.0,2.0,-301.0
3740,1622711700,20261002,GOLD,0.0,2.0,1806.0
3742,1622718000,20261000,USDJPY,1.0,2.0,460.0
3743,1622718900,20261001,GBPJPY,2.0,3.0,-97.0
3748,1623057300,20261001,GBPJPY,0.0,1.0,-319.0
3750,1623171600,20260605,EURUSD,0.0,1.0,-146.0
3752,1623254400,20260605,EURUSD,1.0,2.0,-116.0
3754,1623261600,20260605,EURUSD,0.0,1.0,1169.0
3755,1623411000,20261000,USDJPY,1.0,2.0,128.0
3757,1623666600,20261002,GOLD,0.0,1.0,-754.0
3758,1623669300,20261001,GBPJPY,0.0,1.0,-2778.0
3761,1623748500,20261001,GBPJPY,1.0,2.0,-359.0
3764,1623880800,20260605,EURUSD,0.0,1.0,1157.0
3766,1623926700,20261002,GOLD,1.0,2.0,6437.0
3767,1623926700,20261001,GBPJPY,0.0,1.0,5268.0
3771,1624008600,20261001,GBPJPY,0.0,1.0,590.0
3772,1624046400,20260774,GBPUSD,1.0,2.0,-555.0
3775,1624320330,20260720,BTCUSD,0.0,1.0,-2892.0
3776,1624360500,20261001,GBPJPY,0.0,1.0,-500.0
3778,1624439700,20261001,GBPJPY,1.0,2.0,390.0
3780,1624618800,20261000,USDJPY,1.0,2.0,-101.0
3782,1624874400,20261001,GBPJPY,1.0,2.0,-3390.0
3784,1624964400,20261000,USDJPY,1.0,2.0,-514.0
3786,1625072400,20260605,EURUSD,0.0,1.0,252.0
3787,1625483700,20261000,USDJPY,0.0,1.0,-112.0
3789,1625562900,20261002,GOLD,0.0,1.0,-1720.0
3790,1625563800,20261001,GBPJPY,1.0,2.0,-489.0
3793,1625650200,20261001,GBPJPY,1.0,2.0,-602.0
3794,1625652900,20261000,USDJPY,2.0,3.0,-260.0
3797,1625736600,20261001,GBPJPY,0.0,1.0,654.0
3798,1625739300,20261000,USDJPY,0.0,1.0,220.0
3799,1625742000,20261002,GOLD,1.0,2.0,-2534.0
3803,1625831100,20261001,GBPJPY,1.0,2.0,1237.0
3805,1626086700,20261001,GBPJPY,0.0,1.0,-493.0
3807,1626171300,20261001,GBPJPY,0.0,1.0,1206.0
3809,1626174000,20260605,EURUSD,1.0,2.0,-117.0
3811,1626181200,20260605,EURUSD,0.0,1.0,-84.0
3813,1626269400,20261002,GOLD,0.0,1.0,727.0
3815,1626340500,20261000,USDJPY,0.0,1.0,-267.0
3816,1626345000,20261001,GBPJPY,0.0,1.0,-757.0
3818,1626350400,20260605,EURUSD,2.0,3.0,-275.0
3821,1626357600,20260605,EURUSD,0.0,1.0,134.0
3823,1626432300,20261000,USDJPY,1.0,2.0,-116.0
3824,1626434100,20261001,GBPJPY,2.0,3.0,-591.0
3827,1626667200,20260610,USDJPY,0.0,1.0,-561.0
3828,1626689700,20261001,GBPJPY,0.0,1.0,1213.0
3829,1626695100,20261000,USDJPY,2.0,2.0,255.0
3834,1626774300,20261001,GBPJPY,1.0,2.0,-590.0
3835,1626777900,20261000,USDJPY,0.0,1.0,-350.0
3838,1626825900,20260720,BTCUSD,0.0,1.0,10267.0
3839,1626858900,20261001,GBPJPY,1.0,2.0,-584.0
3840,1626864300,20261000,USDJPY,0.0,1.0,163.0
3842,1626867000,20261001,GBPJPY,0.0,1.0,6912.0
3844,1626897600,20260610,USDJPY,3.0,3.0,-489.0
3847,1626948000,20261001,GBPJPY,1.0,2.0,2442.0
3849,1627037100,20261000,USDJPY,2.0,2.0,158.0
3851,1627292700,20261001,GBPJPY,0.0,1.0,-591.0
3852,1627295400,20261002,GOLD,0.0,0.0,-1376.0
3853,1627295400,20261000,USDJPY,0.0,1.0,-254.0
3854,1627300800,20260628,AUDJPY,1.0,2.0,-549.0
3857,1627318800,20260605,EURUSD,2.0,3.0,-217.0
3862,1627380000,20260605,EURUSD,0.0,1.0,-275.0
3863,1627381800,20261000,USDJPY,0.0,0.0,348.0
3864,1627387200,20260628,AUDJPY,0.0,1.0,-786.0
3867,1627423200,20260605,EURUSD,1.0,2.0,-284.0
3869,1627470900,20261000,USDJPY,0.0,1.0,-20.0
3871,1627495200,20260605,EURUSD,0.0,1.0,-279.0
3874,1627550100,20261001,GBPJPY,0.0,1.0,-78.0
3875,1627554600,20261002,GOLD,1.0,2.0,1267.0
3876,1627588800,20260610,USDJPY,1.0,2.0,-741.0
3880,1627904700,20261002,GOLD,0.0,0.0,-1059.0
3882,1628068500,20261001,GBPJPY,0.0,1.0,-466.0
3883,1628076600,20261000,USDJPY,0.0,0.0,-293.0
3886,1628157600,20261001,GBPJPY,0.0,1.0,467.0
3887,1628164800,20260774,GBPUSD,2.0,2.0,-556.0
3890,1628269200,20260605,EURUSD,0.0,1.0,-262.0
3892,1628496000,20260774,GBPUSD,0.0,1.0,-444.0
3893,1628507700,20261001,GBPJPY,1.0,2.0,-127.0
3895,1628553900,20260724,BTCUSD,0.0,1.0,3763.0
3896,1628594100,20261000,USDJPY,0.0,0.0,93.0
3898,1628625600,20260774,GBPUSD,1.0,2.0,-563.0
3900,1628674200,20261000,USDJPY,1.0,2.0,-291.0
3901,1628690400,20261002,GOLD,0.0,1.0,1358.0
3906,1628841600,20260610,USDJPY,0.0,1.0,-500.0
3909,1628884800,20260610,USDJPY,1.0,2.0,-679.0
3910,1629100800,20260774,GBPUSD,2.0,3.0,-551.0
3911,1629108000,20261001,GBPJPY,1.0,2.0,202.0
3913,1629192600,20261001,GBPJPY,1.0,2.0,453.0
3917,1629365400,20261001,GBPJPY,0.0,1.0,5988.0
3918,1629372600,20261000,USDJPY,2.0,2.0,-318.0
3921,1629455400,20261001,GBPJPY,0.0,1.0,-409.0
3923,1629710100,20261001,GBPJPY,0.0,1.0,396.0
3924,1629720000,20260605,EURUSD,1.0,2.0,-94.0
3926,1629723600,20260605,EURUSD,0.0,1.0,-274.0
3927,1629727200,20261002,GOLD,0.0,1.0,1367.0
3932,1629804600,20261001,GBPJPY,0.0,1.0,-1800.0
3934,1629891000,20261001,GBPJPY,0.0,1.0,430.0
3936,1629973800,20261000,USDJPY,0.0,1.0,-148.0
3937,1629974700,20261001,GBPJPY,1.0,2.0,-2508.0
3938,1629979200,20260610,USDJPY,3.0,3.0,-496.0
3941,1630060200,20261001,GBPJPY,1.0,2.0,1458.0
3942,1630063800,20261000,USDJPY,3.0,3.0,-546.0
3945,1630401300,20261001,GBPJPY,1.0,2.0,-456.0
3948,1630483200,20260610,USDJPY,0.0,1.0,-355.0
3949,1630493100,20261000,USDJPY,2.0,2.0,-435.0
3951,1630579500,20261001,GBPJPY,1.0,2.0,417.0
3952,1630612800,20260774,GBPUSD,1.0,2.0,-563.0
3955,1630641600,20260610,USDJPY,1.0,2.0,-405.0
3956,1630924200,20261000,USDJPY,0.0,1.0,-87.0
3958,1631007900,20261000,USDJPY,0.0,1.0,343.0
3959,1631013300,20261002,GOLD,0.0,0.0,2037.0
3963,1631044800,20260610,USDJPY,2.0,2.0,-492.0
3965,1631182500,20261000,USDJPY,0.0,0.0,314.0
3966,1631184300,20261001,GBPJPY,0.0,1.0,-453.0
3968,1631206800,20260629,EURUSD,0.0,1.0,-1205.0
3969,1631206800,20260629,EURUSD,0.0,0.0,1586.0
3971,1631217600,20260605,EURUSD,0.0,1.0,1171.0
3973,1631268000,20261001,GBPJPY,0.0,1.0,-227.0
3974,1631269800,20261000,USDJPY,2.0,2.0,-85.0
3977,1631525400,20261000,USDJPY,1.0,2.0,-97.0
3979,1631614500,20261001,GBPJPY,0.0,1.0,-486.0
3981,1631664000,20260774,GBPUSD,1.0,2.0,1186.0
3982,1631698200,20261000,USDJPY,0.0,1.0,93.0
3984,1631787300,20261002,GOLD,2.0,3.0,2020.0
3986,1631879100,20261000,USDJPY,2.0,3.0,-60.0
3987,1631879100,20261001,GBPJPY,1.0,2.0,-706.0
3988,1631880000,20260610,USDJPY,5.0,4.0,-498.0
3992,1632129300,20261001,GBPJPY,1.0,2.0,1178.0
3996,1632132900,20261000,USDJPY,0.0,1.0,382.0
3997,1632138300,20261002,GOLD,0.0,1.0,1063.0
4002,1632219300,20261001,GBPJPY,0.0,1.0,-661.0
4003,1632220200,20261000,USDJPY,1.0,2.0,-364.0
4006,1632390300,20261001,GBPJPY,0.0,1.0,1337.0
4007,1632398400,20260610,USDJPY,1.0,2.0,1104.0
4009,1632476700,20261000,USDJPY,2.0,2.0,234.0
4010,1632476700,20261001,GBPJPY,2.0,3.0,-501.0
4012,1632482100,20261001,GBPJPY,0.0,1.0,-1212.0
4015,1632739500,20261001,GBPJPY,1.0,2.0,587.0
4016,1632742200,20261000,USDJPY,3.0,3.0,250.0
4018,1632758400,20260610,USDJPY,3.0,3.0,1105.0
4021,1632821400,20261000,USDJPY,2.0,2.0,272.0
4023,1632910500,20261001,GBPJPY,0.0,1.0,162.0
4024,1632915000,20261000,USDJPY,0.0,1.0,-920.0
4028,1633081500,20261001,GBPJPY,0.0,1.0,-703.0
4030,1633342500,20261001,GBPJPY,0.0,1.0,259.0
4031,1633347000,20261000,USDJPY,1.0,2.0,-316.0
4034,1633392300,20260724,BTCUSD,0.0,1.0,13182.0
4035,1633428000,20261001,GBPJPY,0.0,1.0,723.0
4036,1633442400,20261002,GOLD,0.0,0.0,-654.0
4039,1633945500,20261001,GBPJPY,0.0,1.0,163.0
4040,1633947300,20261000,USDJPY,1.0,2.0,500.0
4043,1633996800,20260650,AUDJPY,0.0,1.0,-238805.0
4044,1634032800,20261000,USDJPY,1.0,2.0,-826.0
4045,1634049000,20261002,GOLD,2.0,3.0,-372.0
4048,1634120100,20261001,GBPJPY,1.0,2.0,32.0
4049,1634158800,20260605,EURUSD,1.0,2.0,-127.0
4051,1634203800,20261001,GBPJPY,1.0,2.0,209.0
4052,1634241600,20260628,AUDJPY,3.0,3.0,-497.0
4054,1634270400,20260622,USDJPY,2.0,3.0,-1839.0
4055,1634292000,20261001,GBPJPY,3.0,4.0,842.0
4057,1634558400,20260774,GBPUSD,1.0,2.0,1253.0
4059,1634636700,20261000,USDJPY,1.0,2.0,-302.0
4060,1634639400,20261002,GOLD,2.0,3.0,-1164.0
4064,1634724900,20261001,GBPJPY,0.0,2.0,-2142.0
4065,1634730300,20261002,GOLD,0.0,1.0,837.0
4068,1634809500,20261001,GBPJPY,0.0,2.0,177.0
4070,1634900400,20261001,GBPJPY,0.0,2.0,5028.0
4073,1635163200,20261002,GOLD,1.0,2.0,384.0
4075,1635241500,20261001,GBPJPY,2.0,3.0,250.0
4076,1635245100,20261000,USDJPY,3.0,4.0,90.0
4077,1635264000,20260622,USDJPY,4.0,5.0,-1972.0
4079,1635274800,20260605,EURUSD,2.0,3.0,-282.0
4082,1635330600,20261001,GBPJPY,0.0,2.0,290.0
4083,1635331500,20261000,USDJPY,0.0,1.0,16.0
4086,1635350400,20260774,GBPUSD,1.0,2.0,-588.0
4087,1635354000,20260605,EURUSD,0.0,1.0,-159.0
4090,1635417900,20261001,GBPJPY,3.0,3.0,-3126.0
4093,1635436800,20260605,EURUSD,1.0,2.0,-295.0
4096,1635534000,20260605,EURUSD,0.0,1.0,-284.0
4097,1635760800,20261000,USDJPY,3.0,3.0,-412.0
4100,1635850800,20261000,USDJPY,0.0,1.0,-463.0
4101,1635850800,20261001,GBPJPY,0.0,1.0,-444.0
4104,1635950700,20261002,GOLD,0.0,1.0,1229.0
4106,1636020900,20261001,GBPJPY,0.0,1.0,910.0
4108,1636109100,20261001,GBPJPY,0.0,1.0,143.0
4111,1636455600,20260605,EURUSD,0.0,1.0,-129.0
4113,1636466400,20260605,EURUSD,0.0,1.0,-285.0
4115,1636624800,20261002,GOLD,0.0,1.0,573.0
4117,1636709400,20261001,GBPJPY,1.0,2.0,17.0
4119,1637020800,20260622,USDJPY,1.0,2.0,3946.0
4120,1637054100,20261001,GBPJPY,2.0,3.0,434.0
4121,1637064000,20260640,GOLD,0.0,0.0,-1898.0
4125,1637140500,20261001,GBPJPY,1.0,2.0,-654.0
4127,1637193600,20260774,GBPUSD,0.0,1.0,1248.0
4128,1637208000,20260640,GOLD,0.0,0.0,-1858.0
4129,1637234100,20261001,GBPJPY,1.0,2.0,-10.0
4132,1637572500,20261001,GBPJPY,1.0,2.0,-495.0
4134,1637659800,20261001,GBPJPY,1.0,2.0,-1950.0
4135,1637663400,20261000,USDJPY,0.0,1.0,-896.0
4139,1637748000,20261001,GBPJPY,0.0,1.0,-207.0
4141,1638183600,20261002,GOLD,0.0,1.0,-1627.0
4144,1638259200,20260610,USDJPY,0.0,1.0,-502.0
4145,1638270000,20260605,EURUSD,1.0,2.0,-283.0
4148,1638295200,20260605,EURUSD,0.0,1.0,-285.0
4150,1638436500,20261001,GBPJPY,0.0,1.0,-73.0
4151,1638439200,20261000,USDJPY,1.0,2.0,-126.0
4154,1638527400,20261000,USDJPY,0.0,1.0,-526.0
4155,1638527400,20261001,GBPJPY,1.0,2.0,-3426.0
4158,1638784800,20261001,GBPJPY,0.0,1.0,713.0
4159,1638790200,20261000,USDJPY,1.0,2.0,217.0
4162,1639083600,20260605,EURUSD,0.0,1.0,-284.0
4164,1639162800,20260605,EURUSD,0.0,1.0,-293.0
4166,1639394100,20261000,USDJPY,0.0,1.0,-172.0
4168,1639479600,20261001,GBPJPY,0.0,1.0,126.0
4170,1639584000,20260610,USDJPY,0.0,1.0,-494.0
4171,1639612800,20260605,EURUSD,1.0,2.0,-286.0
4173,1639649700,20261001,GBPJPY,1.0,2.0,-433.0
4174,1639652400,20261002,GOLD,0.0,0.0,1181.0
4178,1639774800,20260605,EURUSD,0.0,1.0,-281.0
4179,1639991700,20261001,GBPJPY,0.0,1.0,-307.0
4181,1640016000,20260605,EURUSD,0.0,1.0,-69.0
4183,1640023200,20260605,EURUSD,0.0,1.0,-281.0
4185,1640079000,20261001,GBPJPY,0.0,1.0,879.0
4186,1640116800,20260610,USDJPY,2.0,2.0,1126.0
4188,1640169000,20261000,USDJPY,3.0,3.0,-145.0
4191,1640252700,20261001,GBPJPY,1.0,2.0,840.0
4192,1640257200,20261000,USDJPY,3.0,3.0,100.0
4193,1640268000,20260629,EURUSD,0.0,1.0,581.0
4194,1640268000,20260629,EURUSD,1.0,2.0,-2350.0
4195,1640286000,20260605,EURUSD,0.0,1.0,-314.0
4198,1640599200,20261001,GBPJPY,1.0,2.0,896.0
4199,1640600100,20261000,USDJPY,2.0,3.0,356.0
4202,1640695500,20261002,GOLD,0.0,1.0,-814.0
4205,1640750400,20260605,EURUSD,1.0,2.0,-96.0
4207,1640754000,20260605,EURUSD,0.0,1.0,-287.0
4209,1640775600,20261000,USDJPY,2.0,2.0,-281.0
4210,1640793600,20260605,EURUSD,0.0,1.0,-333.0
4212,1640808000,20260774,GBPUSD,0.0,1.0,-598.0
4213,1640822430,20260650,AUDJPY,1.0,2.0,-198004.0
4214,1640862000,20261001,GBPJPY,0.0,1.0,-2370.0
4217,1641202200,20261002,GOLD,0.0,1.0,1614.0
4221,1641290400,20261001,GBPJPY,1.0,2.0,1012.0
4222,1641294000,20260605,EURUSD,0.0,1.0,-288.0
4225,1641409200,20260605,EURUSD,0.0,1.0,-288.0
4227,1641420000,20260605,EURUSD,0.0,1.0,-283.0
4228,1641463200,20261001,GBPJPY,0.0,1.0,-436.0
4229,1641465000,20261002,GOLD,1.0,2.0,764.0
4230,1641465900,20261000,USDJPY,0.0,1.0,-225.0
4235,1641834000,20260605,EURUSD,0.0,1.0,-293.0
4237,1641837600,20260605,EURUSD,0.0,1.0,1188.0
4238,1641896100,20261001,GBPJPY,1.0,2.0,231.0
4240,1641988800,20260610,USDJPY,1.0,2.0,-502.0
4243,1642032000,20260610,USDJPY,1.0,2.0,-368.0
4244,1642068000,20261000,USDJPY,0.0,1.0,326.0
4246,1642089600,20260610,USDJPY,1.0,2.0,-275.0
4249,1642392000,20260610,USDJPY,1.0,2.0,-491.0
4250,1642411800,20261001,GBPJPY,2.0,3.0,-294.0
4252,1642497300,20261002,GOLD,1.0,2.0,217.0
4253,1642504500,20261001,GBPJPY,0.0,1.0,1956.0
4258,1642676400,20260605,EURUSD,1.0,2.0,1211.0
4260,1643016600,20261001,GBPJPY,0.0,1.0,6108.0
4261,1643020200,20261002,GOLD,0.0,0.0,-1109.0
4262,1643022900,20261000,USDJPY,0.0,1.0,-856.0
4265,1643050800,20260629,EURUSD,2.0,2.0,1646.0
4266,1643050800,20260629,EURUSD,0.0,1.0,-144.0
4269,1643083200,20260610,USDJPY,0.0,1.0,-530.0
4270,1643192100,20261000,USDJPY,0.0,1.0,556.0
4271,1643192100,20261001,GBPJPY,0.0,1.0,194.0
4273,1643227200,20260610,USDJPY,0.0,1.0,-385.0
4278,1643241600,20260610,USDJPY,0.0,1.0,1129.0
4279,1643280300,20261000,USDJPY,2.0,2.0,352.0
4280,1643291100,20261002,GOLD,2.0,3.0,1769.0
4283,1643328300,20260720,BTCUSD,0.0,0.0,1498.0
4284,1643362200,20261000,USDJPY,1.0,2.0,-398.0
4286,1643623200,20261001,GBPJPY,1.0,2.0,-356.0
4290,1643707800,20261001,GBPJPY,1.0,2.0,444.0
4291,1643713200,20261002,GOLD,0.0,1.0,-272.0
4292,1643715000,20261000,USDJPY,1.0,2.0,46.0
4296,1643842800,20260605,EURUSD,0.0,1.0,-315.0
4297,1643883300,20261000,USDJPY,1.0,2.0,260.0
4298,1643883300,20261001,GBPJPY,2.0,3.0,4920.0
4301,1643907600,20260605,EURUSD,0.0,1.0,-364.0
4303,1643971500,20261001,GBPJPY,0.0,1.0,918.0
4305,1644230700,20261000,USDJPY,1.0,2.0,-50.0
4306,1644232500,20261001,GBPJPY,0.0,1.0,-47.0
4309,1644320700,20261001,GBPJPY,1.0,2.0,151.0
4311,1644399900,20261001,GBPJPY,0.0,1.0,-2286.0
4313,1644487200,20261001,GBPJPY,1.0,2.0,748.0
4315,1644491700,20261000,USDJPY,1.0,2.0,69.0
4318,1644537600,20260650,AUDJPY,0.0,1.0,867371.0
4319,1644576300,20261001,GBPJPY,1.0,2.0,-3168.0
4322,1644833700,20261001,GBPJPY,0.0,1.0,-459.0
4323,1644834600,20261000,USDJPY,1.0,2.0,-820.0
4326,1644883200,20260605,EURUSD,0.0,1.0,-290.0
4328,1644920100,20261001,GBPJPY,1.0,2.0,-708.0
4329,1644921000,20261002,GOLD,0.0,0.0,3779.0
4330,1644926400,20260605,EURUSD,0.0,1.0,-287.0
4334,1645002900,20261001,GBPJPY,1.0,2.0,63.0
4336,1645093800,20261002,GOLD,1.0,2.0,1485.0
4337,1645096500,20261000,USDJPY,2.0,3.0,84.0
4338,1645113600,20260610,USDJPY,3.0,4.0,-185.0
4340,1645128000,20260610,USDJPY,0.0,1.0,-496.0
4343,1645179300,20261001,GBPJPY,2.0,3.0,-704.0
4346,1645434900,20261001,GBPJPY,2.0,3.0,-648.0
4349,1645526700,20261000,USDJPY,1.0,2.0,362.0
4351,1645646400,20260774,GBPUSD,0.0,1.0,1252.0
4352,1645660800,20260720,BTCUSD,0.0,0.0,4870.0
4354,1645785000,20261001,GBPJPY,0.0,1.0,-3132.0
4356,1645804800,20260610,USDJPY,1.0,2.0,-500.0
4357,1646040600,20261002,GOLD,0.0,1.0,120.0
4360,1646134200,20261000,USDJPY,1.0,2.0,-100.0
4361,1646135100,20261001,GBPJPY,0.0,1.0,7884.0
4364,1646212500,20261001,GBPJPY,0.0,1.0,-573.0
4366,1646224200,20261002,GOLD,0.0,0.0,324.0
4369,1646392500,20261001,GBPJPY,0.0,1.0,1332.0
4371,1646645400,20261001,GBPJPY,1.0,2.0,-4362.0
4373,1646649900,20261001,GBPJPY,0.0,1.0,-780.0
4375,1646697600,20260720,BTCUSD,0.0,1.0,4546.0
4376,1646730900,20261001,GBPJPY,0.0,1.0,-3360.0
4378,1646738100,20261000,USDJPY,1.0,2.0,110.0
4380,1646820900,20261001,GBPJPY,1.0,2.0,596.0
4381,1646825400,20261002,GOLD,0.0,0.0,4495.0
4385,1646908200,20261001,GBPJPY,0.0,1.0,-3870.0
4386,1646916300,20261002,GOLD,0.0,1.0,1667.0
4389,1646990100,20261001,GBPJPY,1.0,2.0,103.0
4391,1647216000,20260720,BTCUSD,0.0,1.0,2587.0
4392,1647250200,20261001,GBPJPY,1.0,2.0,136.0
4394,1647335700,20261000,USDJPY,1.0,2.0,-776.0
4395,1647335700,20261001,GBPJPY,0.0,1.0,-5196.0
4396,1647349200,20261002,GOLD,0.0,1.0,-357.0
4400,1647432000,20260622,USDJPY,1.0,2.0,3247.0
4401,1647464400,20260605,EURUSD,0.0,1.0,1215.0
4403,1647508500,20261001,GBPJPY,2.0,3.0,-657.0
4406,1647576000,20260628,AUDJPY,3.0,3.0,3784.0
4407,1647595800,20261000,USDJPY,4.0,4.0,134.0
4410,1647932400,20260605,EURUSD,0.0,1.0,-300.0
4411,1647941400,20261001,GBPJPY,2.0,3.0,1851.0
4413,1647946800,20260605,EURUSD,0.0,1.0,-309.0
4415,1648031400,20261001,GBPJPY,0.0,1.0,732.0
4417,1648069200,20260605,EURUSD,0.0,1.0,-331.0
4420,1648113300,20261001,GBPJPY,2.0,3.0,782.0
4421,1648114200,20261000,USDJPY,3.0,4.0,587.0
4425,1648205100,20261001,GBPJPY,0.0,1.0,-1090.0
4427,1648440000,20260605,EURUSD,0.0,1.0,-308.0
4428,1648461600,20261001,GBPJPY,1.0,2.0,-471.0
4429,1648467000,20261002,GOLD,1.0,2.0,-1007.0
4433,1648719000,20261001,GBPJPY,0.0,1.0,678.0
4434,1648720800,20261000,USDJPY,0.0,1.0,-100.0
4437,1648828800,20260628,AUDJPY,2.0,2.0,-918.0
4438,1649064600,20261001,GBPJPY,2.0,3.0,-64.0
4439,1649080800,20260605,EURUSD,0.0,1.0,1281.0
4441,1649154600,20261001,GBPJPY,2.0,3.0,2004.0
4444,1649217600,20260622,USDJPY,2.0,3.0,2891.0
4445,1649244600,20261001,GBPJPY,3.0,4.0,-427.0
4447,1649325600,20261001,GBPJPY,3.0,4.0,-9.0
4450,1649669400,20261000,USDJPY,2.0,3.0,124.0
4451,1649670300,20261001,GBPJPY,3.0,4.0,560.0
4454,1649808000,20260720,BTCUSD,0.0,1.0,713.0
4455,1649841300,20261001,GBPJPY,2.0,3.0,1053.0
4456,1649842200,20261000,USDJPY,3.0,4.0,-535.0
4457,1649851200,20260627,GBPJPY,5.0,5.0,7791.0
4458,1649852100,20261002,GOLD,0.0,1.0,399.0
4462,1649952000,20260622,USDJPY,3.0,4.0,3692.0
4463,1650015900,20261001,GBPJPY,5.0,5.0,-441.0
4466,1650277800,20261002,GOLD,0.0,0.0,-471.0
4467,1650278700,20261001,GBPJPY,0.0,3.0,-3444.0
4470,1650326400,20260720,BTCUSD,0.0,0.0,814.0
4473,1650462300,20261002,GOLD,1.0,2.0,0.0
4475,1650495600,20260605,EURUSD,1.0,2.0,-275.0
4477,1650513600,20260622,USDJPY,2.0,3.0,-1151.0
4479,1650513600,20260605,EURUSD,1.0,2.0,-320.0
4481,1650618900,20261001,GBPJPY,0.0,2.0,1633.0
4482,1650632400,20260629,EURUSD,1.0,2.0,4795.0
4483,1650632400,20260629,EURUSD,0.0,1.0,-7171.0
4485,1650844800,20260720,BTCUSD,0.0,0.0,-1946.0
4486,1650879000,20261001,GBPJPY,0.0,2.0,706.0
4487,1650880800,20261000,USDJPY,0.0,1.0,43.0
4488,1650894300,20261002,GOLD,0.0,0.0,1688.0
4495,1651050900,20261001,GBPJPY,1.0,2.0,-42.0
4496,1651051800,20261000,USDJPY,2.0,3.0,344.0
4497,1651058100,20261002,GOLD,1.0,2.0,-2038.0
4498,1651060800,20260622,USDJPY,5.0,4.0,2501.0
4502,1651104000,20260720,BTCUSD,0.0,0.0,-1280.0
4504,1651147200,20260622,USDJPY,1.0,2.0,-1299.0
4505,1651149000,20261002,GOLD,0.0,1.0,-149.0
4507,1651229100,20261000,USDJPY,0.0,1.0,629.0
4510,1651464000,20260622,USDJPY,1.0,2.0,-1378.0
