id,family,overview,rationale,test_method,variation,classification,status,parameter_json,reason,is_net_jpy,is_pf,is_dd_jpy,oos_net_jpy,oos_pf,oos_dd_jpy,effective_lots,run_id,updated_at
GDD03_15,overlap_priority_sca,競合時にSCAを優先,短期SCAで資金拘束時間を短縮し得る,競合時PBのみ見送り,"{""GoldLabOverlapCooldownHours"":60,""GoldLabOverlapPolicy"":3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":60,""GoldLabOverlapPolicy"":3}",family has no verified SIMVERIFY activation: overlap_priority_sca,,,,,,,,gdda_is_gdd03_15_20260814100613_6c1b50,2026-08-14T01:06:13+00:00
GDD03_16,overlap_priority_sca,競合時にSCAを優先,短期SCAで資金拘束時間を短縮し得る,競合時PBのみ見送り,"{""GoldLabOverlapCooldownHours"":72,""GoldLabOverlapPolicy"":3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":72,""GoldLabOverlapPolicy"":3}",family has no verified SIMVERIFY activation: overlap_priority_sca,,,,,,,,gdda_is_gdd03_16_20260814100613_2c520a,2026-08-14T01:06:13+00:00
GDD03_17,overlap_priority_sca,競合時にSCAを優先,短期SCAで資金拘束時間を短縮し得る,競合時PBのみ見送り,"{""GoldLabOverlapCooldownHours"":96,""GoldLabOverlapPolicy"":3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":96,""GoldLabOverlapPolicy"":3}",family has no verified SIMVERIFY activation: overlap_priority_sca,,,,,,,,gdda_is_gdd03_17_20260814100613_9b8a60,2026-08-14T01:06:13+00:00
GDD03_18,overlap_priority_sca,競合時にSCAを優先,短期SCAで資金拘束時間を短縮し得る,競合時PBのみ見送り,"{""GoldLabOverlapCooldownHours"":120,""GoldLabOverlapPolicy"":3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":120,""GoldLabOverlapPolicy"":3}",family has no verified SIMVERIFY activation: overlap_priority_sca,,,,,,,,gdda_is_gdd03_18_20260814100613_1f390d,2026-08-14T01:06:13+00:00
GDD03_19,overlap_priority_sca,競合時にSCAを優先,短期SCAで資金拘束時間を短縮し得る,競合時PBのみ見送り,"{""GoldLabOverlapCooldownHours"":144,""GoldLabOverlapPolicy"":3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":144,""GoldLabOverlapPolicy"":3}",family has no verified SIMVERIFY activation: overlap_priority_sca,,,,,,,,gdda_is_gdd03_19_20260814100613_88b1ed,2026-08-14T01:06:13+00:00
GDD03_20,overlap_priority_sca,競合時にSCAを優先,短期SCAで資金拘束時間を短縮し得る,競合時PBのみ見送り,"{""GoldLabOverlapCooldownHours"":168,""GoldLabOverlapPolicy"":3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":168,""GoldLabOverlapPolicy"":3}",family has no verified SIMVERIFY activation: overlap_priority_sca,,,,,,,,gdda_is_gdd03_20_20260814100613_86e071,2026-08-14T01:06:13+00:00
GDD04_01,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":0,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":0,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_01_20260814100613_90b212,2026-08-14T01:06:13+00:00
GDD04_02,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":1,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":1,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_02_20260814100613_61c2d3,2026-08-14T01:06:13+00:00
GDD04_03,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":2,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":2,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_03_20260814100613_37a617,2026-08-14T01:06:13+00:00
GDD04_04,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":4,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":4,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_04_20260814100613_43f5b4,2026-08-14T01:06:13+00:00
GDD04_05,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":6,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":6,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_05_20260814100613_46f13f,2026-08-14T01:06:13+00:00
GDD04_06,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":8,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":8,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_06_20260814100613_fe6307,2026-08-14T01:06:13+00:00
GDD04_07,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":12,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":12,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_07_20260814100613_b049fe,2026-08-14T01:06:13+00:00
GDD04_08,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":16,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":16,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_08_20260814100613_90be36,2026-08-14T01:06:13+00:00
GDD04_09,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":20,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":20,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_09_20260814100613_b39312,2026-08-14T01:06:13+00:00
GDD04_10,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":24,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":24,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_10_20260814100613_c68f86,2026-08-14T01:06:13+00:00
GDD04_11,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":30,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":30,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_11_20260814100613_536ae6,2026-08-14T01:06:13+00:00
GDD04_12,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":36,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":36,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_12_20260814100613_538481,2026-08-14T01:06:13+00:00
GDD04_13,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":42,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":42,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_13_20260814100613_bf8dae,2026-08-14T01:06:13+00:00
GDD04_14,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":48,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":48,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_14_20260814100613_ed30d0,2026-08-14T01:06:13+00:00
GDD04_15,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":60,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":60,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_15_20260814100613_023400,2026-08-14T01:06:13+00:00
GDD04_16,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":72,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":72,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_16_20260814100613_440394,2026-08-14T01:06:13+00:00
GDD04_17,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":96,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":96,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_17_20260814100613_2a6129,2026-08-14T01:06:13+00:00
GDD04_18,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":120,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":120,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_18_20260814100613_0c5aa2,2026-08-14T01:06:13+00:00
GDD04_19,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":144,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":144,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_19_20260814100613_eb3de9,2026-08-14T01:06:13+00:00
GDD04_20,overlap_direction,同方向だけ同時保有禁止,同方向GOLDベータの重複だけ除く,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":168,""GoldLabOverlapPolicy"":4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":168,""GoldLabOverlapPolicy"":4}",family has no verified SIMVERIFY activation: overlap_direction,,,,,,,,gdda_is_gdd04_20_20260814100613_d118c7,2026-08-14T01:06:13+00:00
GDD05_01,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":0,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":0,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_01_20260814100613_35c244,2026-08-14T01:06:13+00:00
GDD05_02,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":1,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":1,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_02_20260814100613_8af5b4,2026-08-14T01:06:13+00:00
GDD05_03,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":2,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":2,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_03_20260814100613_0aff37,2026-08-14T01:06:13+00:00
GDD05_04,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":4,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":4,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_04_20260814100613_1af90d,2026-08-14T01:06:13+00:00
GDD05_05,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":6,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":6,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_05_20260814100613_fce665,2026-08-14T01:06:13+00:00
GDD05_06,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":8,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":8,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_06_20260814100613_77e078,2026-08-14T01:06:13+00:00
GDD05_07,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":12,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":12,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_07_20260814100613_ec6c74,2026-08-14T01:06:13+00:00
GDD05_08,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":16,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":16,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_08_20260814100613_ed2c41,2026-08-14T01:06:13+00:00
GDD05_09,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":20,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":20,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_09_20260814100613_00cb7c,2026-08-14T01:06:13+00:00
GDD05_10,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":24,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":24,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_10_20260814100613_7dc8e1,2026-08-14T01:06:13+00:00
GDD05_11,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":30,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":30,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_11_20260814100613_d94390,2026-08-14T01:06:13+00:00
GDD05_12,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":36,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":36,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_12_20260814100613_5bc53c,2026-08-14T01:06:13+00:00
GDD05_13,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":42,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":42,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_13_20260814100613_6cfe71,2026-08-14T01:06:13+00:00
GDD05_14,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":48,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":48,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_14_20260814100613_d60a12,2026-08-14T01:06:13+00:00
GDD05_15,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":60,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":60,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_15_20260814100613_e7355c,2026-08-14T01:06:13+00:00
GDD05_16,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":72,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":72,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_16_20260814100613_34a09f,2026-08-14T01:06:13+00:00
GDD05_17,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":96,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":96,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_17_20260814100613_ee5148,2026-08-14T01:06:13+00:00
GDD05_18,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":120,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":120,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_18_20260814100613_16f648,2026-08-14T01:06:13+00:00
GDD05_19,overlap_opposite,逆方向だけ同時保有禁止,逆方向の往復損を避ける,方向別Magic保有判定,"{""GoldLabOverlapCooldownHours"":144,""GoldLabOverlapPolicy"":5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabOverlapCooldownHours"":144,""GoldLabOverlapPolicy"":5}",family has no verified SIMVERIFY activation: overlap_opposite,,,,,,,,gdda_is_gdd05_19_20260814100614_6753df,2026-08-14T01:06:14+00:00
