id,family,overview,rationale,test_method,variation,implementation_class,status,parameter_json,unverified_reason
OAFX1056,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=0.95; Oafx2TargetBlend=0.5,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 0.95, ""Oafx2TargetBlend"": 0.5}",
OAFX1057,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=0.95; Oafx2TargetBlend=0.6,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 0.95, ""Oafx2TargetBlend"": 0.6}",
OAFX1058,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=0.95; Oafx2TargetBlend=0.7,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 0.95, ""Oafx2TargetBlend"": 0.7}",
OAFX1059,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=0.95; Oafx2TargetBlend=0.8,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 0.95, ""Oafx2TargetBlend"": 0.8}",
OAFX1060,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=0.95; Oafx2TargetBlend=0.9,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 0.95, ""Oafx2TargetBlend"": 0.9}",
OAFX1061,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0}",
OAFX1062,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.1,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.1}",
OAFX1063,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.2,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.2}",
OAFX1064,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.3,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.3}",
OAFX1065,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.4,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.4}",
OAFX1066,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.5,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.5}",
OAFX1067,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.6,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.6}",
OAFX1068,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.7,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.7}",
OAFX1069,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.8,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.8}",
OAFX1070,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.05; Oafx2TargetBlend=0.9,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.05, ""Oafx2TargetBlend"": 0.9}",
OAFX1071,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0}",
OAFX1072,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.1,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.1}",
OAFX1073,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.2,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.2}",
OAFX1074,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.3,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.3}",
OAFX1075,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.4,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.4}",
OAFX1076,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.5,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.5}",
OAFX1077,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.6,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.6}",
OAFX1078,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.7,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.7}",
OAFX1079,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.8,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.8}",
OAFX1080,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.2; Oafx2TargetBlend=0.9,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.2, ""Oafx2TargetBlend"": 0.9}",
OAFX1081,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0}",
OAFX1082,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.1,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.1}",
OAFX1083,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.2,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.2}",
OAFX1084,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.3,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.3}",
OAFX1085,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.4,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.4}",
OAFX1086,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.5,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.5}",
OAFX1087,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.6,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.6}",
OAFX1088,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.7,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.7}",
OAFX1089,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.8,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.8}",
OAFX1090,gj_initial_stop_atr_cap,SCA GBPJPYの初期SL距離を日足ATR上限で浅くし、TP距離を新旧リスク間で補間,主因枠の含み損深度を発注直後から制限しつつ、シグナルと発注回数は維持する,全シグナルを発注し、元SLより近い場合だけATR上限SLと補間TPを設定してEA実測,Oafx2StopCapATR=1.4; Oafx2TargetBlend=0.9,2軽微なコード変更,UNTESTED,"{""Oafx2LabMode"": 101, ""Oafx2StopCapATR"": 1.4, ""Oafx2TargetBlend"": 0.9}",
